Material ;Materialbeschreibung ;Liefereinheit;Maßeinheit ;Bearbeitbares Material ;Industrie;Katalogbeschreibung ;EAN/UPC;EAN in Auftragseinheit ;Materialklassifizierung ;UNSPSC Klassifizierung ;Statische Warennummer ;Herkunftsland ;Lager ;Arbeitshöchstgeschwindigkeit;Max. RPM ;Einheit;Bruttogewicht ;Nettogewicht ;Gewichtseinheit ;Form;Formzusatz;Form beschreibung;Korngröße ;Spezifikation ;Abmessung ;Hauptabmessung 1;Hauptabmessung 12;Hauptabmessung 3;Hauptabmessung 5;Hauptbild ;Bild Frontansicht;Bild Rückansicht ;Bild Seitenansicht ;Bild isometrisch ;Gruppenbild ;Bild Detail ;Anwendungsbild ;Qualitätslinie ;Level 1 ID;Level 1;Level 2 ID;Level 2;Level 3 ID;Level 3;Level 4 ID;Level 4;Materialbezeichnung ;Materialbezeichnung (ohne Tyrolit);Materialbezeichnung (60 Zeichen);Materialbezeichnung (50 Zeichen);Materialbezeichnung (40 Zeichen);Materialbezeichnung (30 Zeichen);Materialuntertitel (30 Zeichen);Titel Produktbeschreibung ;Produktuntertitel ;Beschreibung Kurztext ;Beschreibung Langtext ;Anwendung 1;Anwendung 2;Anwendung 3;Empfehlung 1 ;Empfehlung 2;Empfehlung 3;Empfehlung 4;Empfehlung 5;Produktvorteil 1 ;Produktvorteil 2;Produktvorteil 3;Produktvorteil 4;Produktvorteil 5;Materialgruppe ;Video 1 ;Video 1 Kategorie ;Video 2 ;Video 2 - Kategorie;Video 3 ;Video 3 - Kategorie ;Video 4;Video 4 - Kategorie ;Video 5 ;Video 5 - Kategorie 
34171020;C1W 900x4,8x60/55 TSUP1;1;ST;Universal;Baufachhandel;C1W DIAMANTKREISSAEGE;9003171886764;9009012013603;;;68042100;TH;;63;0;rpm;19,381;18,458;kg;C1W;;;40;40 - 4,8 - 10 X 1 X M120 / 11,5 X 55;D x T x H;900 x 4,8 x 60;900;4,8;60;837__c2w_350x2-8x35_tsup_tn34180293_front_mdb.jpg;837__c2w_350x2-8x35_tsup_tn34180293_front_mdb.jpg;;837__c2g_350x2-8x25-4_tsup-s_tn34180293_side_mdb.jpg;837__c2w_350x2-8x35_tsup_tn34180293_iso_mdb.jpg;;;;PREMIUM;20011;Diamantwerkzeuge;20104;Tischsägeblätter;286;Tischsäge;837;TSU Tischsägeblatt für universelle Baumaterialien;Tyrolit TSU Tischsägeblatt PREMIUM Univer. 900x4,8x60;TSU Tischsägeblatt PREMIUM Univer. 900x4,8x60;TSU Tischsägeblatt PREMIUM 900x4,8x60;TSU Tischsägeblatt 900x4,8x60;TSU Tischsägeblatt;TSU Tischsägeblatt;;TSU Tischsägeblatt;für universelle Baumaterialien;Bearbeitbare Materialien: Porenbeton, Kalksandstein, Bimsstein, Ziegel etc. Details: bis 550 mm Durchmesser sind Reduzierringe 35–30 mm und 30–25,4 mm beigepackt. Ab 625 mm Durchmesser wird ein Reduzierring 60–55 mm mitgeliefert.;Bearbeitbare Materialien: Porenbeton, Kalksandstein, Bimsstein, Ziegel etc. Details: bis 550 mm Durchmesser sind Reduzierringe 35–30 mm und 30–25,4 mm beigepackt. Ab 625 mm Durchmesser wird ein Reduzierring 60–55 mm mitgeliefert.;Zur Bearbeitung von Porenbeton, Kalksandstein, Bimsstein, Ziegeln;Für ein perfektes Zusammenspiel mit Tyrolit Hydrostress Maschinen entwickelt;;Große Querschnitte in mehreren Schritten bearbeiten – dabei mit hohen Drehzahlen arbeiten;;;;;Robuste und hochwertige Stahlkerne sorgen für Stabilität und spürbare Laufruhe;Sehr gute Schnittleistung durch selbstschärfendes System;Gute Kühlung und ideale Spanabfuhr für lange Standzeit;Hohe Lebensdauer und wirtschaftliche Ergebnisse;;DGS30;;;;;;;;;;
34171031;C1W 1000x4,8x60/55 TSUP1;1;ST;Materialunabhängig;Baufachhandel;C1W DIAMANTKREISSAEGE;9003172004020;9009012013610;;;68042100;TH;;63;0;rpm;23,009;21,914;kg;C1W;;;40;40 - 4,8 - 10 X 1 X M120 / 11,5 X 55;D x T x H;1000 x 4,8 x 60;1000;4,8;60;33849__tme1000_p_mdb.jpg;33849__tme1000_p_mdb.jpg;;;;;33849__tme1000_p_cutting_depths_mdb.jpg;;PREMIUM;20010;Maschinen;20096;Tischsägen;;;33849;Steintrennsäge TME1000 Schnitttiefe bis 380 mm;Tyrolit TSU Tischsägeblatt PREMIUM Univer. 1000x4,8x60;TSU Tischsägeblatt PREMIUM Univer. 1000x4,8x60;TSU Tischsägeblatt PREMIUM 1000x4,8x60;TSU Tischsägeblatt 1000x4,8x60;TSU Tischsägeblatt;TSU Tischsägeblatt;;Steintrennsäge TME1000;Schnitttiefe bis 380 mm;"Die TME1000 überzeugt durch ihr verwindungssteifes Stahlchassis, präzise Sägetischführung und wartungsarmen Getriebeantrieb. Für den Baustelleneinsatz sorgen Lenkrollen, Gabelstaplerführungen und ein Kranhaken für einfache Handhabung und Transport.

";Höchste Stabilität und Belastbarkeit durch verwindungssteifes Stahlchassis. Die TME1000 überzeugt durch höchste Stabilität und Belastbarkeit. Die präzise Sägetischführung aus rostfreiem Edelstahl garantiert saubere Schnitte. Baustellentaugliche Lenkrollen, Gabelstaplerführungen und ein Kranhaken sorgen für einen problemlosen Transport. Durch die intelligente Blattschutzkonstruktion wird eine schnelle und einfache Blattmontage ermöglicht. Servicearbeiten werden durch den wartungsarmen Sägeblattantrieb über ein Getriebe minimiert.;;;;;;;;;Große Schnitttiefen bis zu 380 mm möglich (mit Sägeblatt Ø 1 000 mm).;Präzise Gehrungsschnitte mittels Gehrungsanschlag.;Gabelstaplerführungen für den einfachen und sicheren Transport.;;;DGS30;;;;;;;;;;
34171031;C1W 1000x4,8x60/55 TSUP1;1;ST;Universal;Baufachhandel;C1W DIAMANTKREISSAEGE;9003172004020;9009012013610;;;68042100;TH;;63;0;rpm;23,009;21,914;kg;C1W;;;40;40 - 4,8 - 10 X 1 X M120 / 11,5 X 55;D x T x H;1000 x 4,8 x 60;1000;4,8;60;837__c2w_350x2-8x35_tsup_tn34180293_front_mdb.jpg;837__c2w_350x2-8x35_tsup_tn34180293_front_mdb.jpg;;837__c2g_350x2-8x25-4_tsup-s_tn34180293_side_mdb.jpg;837__c2w_350x2-8x35_tsup_tn34180293_iso_mdb.jpg;;;;PREMIUM;20011;Diamantwerkzeuge;20104;Tischsägeblätter;286;Tischsäge;837;TSU Tischsägeblatt für universelle Baumaterialien;Tyrolit TSU Tischsägeblatt PREMIUM Univer. 1000x4,8x60;TSU Tischsägeblatt PREMIUM Univer. 1000x4,8x60;TSU Tischsägeblatt PREMIUM 1000x4,8x60;TSU Tischsägeblatt 1000x4,8x60;TSU Tischsägeblatt;TSU Tischsägeblatt;;TSU Tischsägeblatt;für universelle Baumaterialien;Bearbeitbare Materialien: Porenbeton, Kalksandstein, Bimsstein, Ziegel etc. Details: bis 550 mm Durchmesser sind Reduzierringe 35–30 mm und 30–25,4 mm beigepackt. Ab 625 mm Durchmesser wird ein Reduzierring 60–55 mm mitgeliefert.;Bearbeitbare Materialien: Porenbeton, Kalksandstein, Bimsstein, Ziegel etc. Details: bis 550 mm Durchmesser sind Reduzierringe 35–30 mm und 30–25,4 mm beigepackt. Ab 625 mm Durchmesser wird ein Reduzierring 60–55 mm mitgeliefert.;Zur Bearbeitung von Porenbeton, Kalksandstein, Bimsstein, Ziegeln;Für ein perfektes Zusammenspiel mit Tyrolit Hydrostress Maschinen entwickelt;;Große Querschnitte in mehreren Schritten bearbeiten – dabei mit hohen Drehzahlen arbeiten;;;;;Robuste und hochwertige Stahlkerne sorgen für Stabilität und spürbare Laufruhe;Sehr gute Schnittleistung durch selbstschärfendes System;Gute Kühlung und ideale Spanabfuhr für lange Standzeit;Hohe Lebensdauer und wirtschaftliche Ergebnisse;;DGS30;;;;;;;;;;
34172349;1A1 40x10x10 D91C75B52AL;1;ST;"Hartmetall;Keramik";Präzision Handel;1A1 GERADE SCHLEIFSCHEIBE;9003172005461;;21011311;31191506;68042100;AT;S;63;0;rpm;0,132;0,031;kg;1A1;;;91;10 - 3;D x T x H;40 x 10 x 10;40;10;10;911__1a1_40x10x10_10-2_d91c75b52_tn872750_front_mdb.jpg;911__1a1_40x10x10_10-2_d91c75b52_tn872750_front_mdb.jpg;;911__1a1_40x10x10_10-2_d91c75b52_tn872750_side_mdb.jpg;911__1a1_40x10x10_10-2_d91c75b52_tn872750_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20051;Innenrundschleifwerkzeug;31334;Innenrundschleifwerkzeug;911;Diamant-Innenrundschleifscheiben kunstharz gebunden für Hartmetall und Industriekeramik;Tyrolit Diamant Innenrundschleifscheibe 1A1 40x10x10 D91 B Hartmetall/Keramik;Diamant Innenrundschleifscheibe 1A1 40x10x10 D91 B Hartmetall/Keramik;Tyrolit Innenrundschleifscheibe 40x10x10 Hartmetall/Keramik;Tyrolit Diamant Innenrundschleifscheibe 40x10x10;Tyrolit Innenrundschleifscheibe 40x10x10;Tyrolit Schleifscheibe;40x10x10 Hartmetall/Keramik;Diamant-Innenrundschleifscheiben kunstharz gebunden;für Hartmetall und Industriekeramik;Kunstharzgebundene Diamant-Schleifscheibe für das Innenrundschleifen von Werkstücken aus Hartmetall und Industriekeramik. Geeignet für Innenrundschleifmaschinen.;Im Vergleich zu keramisch konventionellen Schleifwerkzeugen zeichnen sich Diamantwerkzeuge durch ihre hohe Standzeit und enorm verkürzte Schleifzeiten aus. Zusätzlich bieten sie Ihnen eine große Maßhaltigkeit an. Mit diesem kunstharzgebundenem Werkzeug bearbeiten Sie vorwiegend Hartmetall und Industriekeramik.;Für das Innenrundschleifen von Werkstücken aus Hartmetall und Industriekeramik;;;;;;;;Hohe Standzeit;Erhöhte Schleifleistung;Superabrasives Schleifmittel;;;DPD10;;;;;;;;;;
34172978;50VA 14x42x12 V800-8X11;1;ST;Materialunabhängig;Präzision Handel;50VA-O VIELKORNABRICHTER;9003172005331;;21011313;31191506;82079010;AT;S;0;0;rpm;0,01;0,01;kg;50VA-O;VA;;711;11 X MK0;D/B x T x H/L;14 x 42 x 12;14;42;12;9508__50ma_multi-grain_dresser_iso_mdb.jpg;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20066;Abricht- und Schärfwerkzeuge;28388;Abricht- und Schärfwerkzeug;9508;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA für Korund- und Siliciumcarbidscheiben;Tyrolit Vielkornabrichter 14x42 mm 11xMK0 D V800-8X11;Vielkornabrichter 14x42 mm 11xMK0 D V800-8X11;Tyrolit Vielkornabrichter;Tyrolit Vielkornabrichter 14x42;Tyrolit Vielkornabrichter 14x42;Tyrolit Vielkornabrichter;14x42 mm;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA;für Korund- und Siliciumcarbidscheiben;Stehende Einkorn-, Mehrkorn- und Vielkornabrichter zum Abrichten aller Korund- und Siliciumcarbidscheiben. Geeignet für stationäre Abrichter. ;Die Tyrolit Ein-, Mehr- und Vielkornabrichter eignen sich zum Abrichten aller Korund- und Siliciumcarbidscheiben. Mehr- und Vielkornabrichter werden häufig für Flach- und Außenrundscheiben verwendet. Große und breite Scheiben erfordern eine höhere Karatzahl, um den Diamantverschleiß zu reduzieren.Einkornabrichter sind nach Diamantgrößen gestaffelt. Mehr- und Vielkornabrichter haben daher einen höheren Karatgehalt.;Zum Abrichten aller Korund- und Siliciumcarbidscheiben;;;;;;;;Geringer Verschleiß;Kurze Abrichtzeit;;;;DPA90;;;;;;;;;;
34172980;50VA 14x57x12 V800-8X11;1;ST;Materialunabhängig;Präzision Handel;50VA-O VIELKORNABRICHTER;9003172005348;;21011313;31191506;82079010;AT;S;0;0;rpm;0,01;0,01;kg;50VA-O;VA;;711;11 X MK1;D/B x T x H/L;14 x 57 x 12;14;57;12;9508__50ma_multi-grain_dresser_iso_mdb.jpg;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20066;Abricht- und Schärfwerkzeuge;28388;Abricht- und Schärfwerkzeug;9508;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA für Korund- und Siliciumcarbidscheiben;Tyrolit Vielkornabrichter 14x57 mm 11xMK1 D V800-8X11;Vielkornabrichter 14x57 mm 11xMK1 D V800-8X11;Tyrolit Vielkornabrichter;Tyrolit Vielkornabrichter 14x57;Tyrolit Vielkornabrichter 14x57;Tyrolit Vielkornabrichter;14x57 mm;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA;für Korund- und Siliciumcarbidscheiben;Stehende Einkorn-, Mehrkorn- und Vielkornabrichter zum Abrichten aller Korund- und Siliciumcarbidscheiben. Geeignet für stationäre Abrichter. ;Die Tyrolit Ein-, Mehr- und Vielkornabrichter eignen sich zum Abrichten aller Korund- und Siliciumcarbidscheiben. Mehr- und Vielkornabrichter werden häufig für Flach- und Außenrundscheiben verwendet. Große und breite Scheiben erfordern eine höhere Karatzahl, um den Diamantverschleiß zu reduzieren.Einkornabrichter sind nach Diamantgrößen gestaffelt. Mehr- und Vielkornabrichter haben daher einen höheren Karatgehalt.;Zum Abrichten aller Korund- und Siliciumcarbidscheiben;;;;;;;;Geringer Verschleiß;Kurze Abrichtzeit;;;;DPA90;;;;;;;;;;
34173161;50VA 10x60 V800-8X11;1;ST;Materialunabhängig;Präzision Handel;50VA-H VIELKORNABRICHTER;9003172005355;;21011313;31191506;82079010;AT;S;0;0;rpm;0,02;0,02;kg;50VA-H;VA;;711;11;D/B x T;10 x 60;10;60;0;9508__50ma_multi-grain_dresser_iso_mdb.jpg;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;9508__50ma_multi-grain_dresser_iso_mdb.jpg;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20066;Abricht- und Schärfwerkzeuge;28388;Abricht- und Schärfwerkzeug;9508;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA für Korund- und Siliciumcarbidscheiben;Tyrolit Vielkornabrichter 10x60 mm 10ZYL D V800-8X11;Vielkornabrichter 10x60 mm 10ZYL D V800-8X11;Tyrolit Vielkornabrichter;Tyrolit Vielkornabrichter 10x60;Tyrolit Vielkornabrichter 10x60;Tyrolit Vielkornabrichter;10x60 mm;Einkorn-/ Mehrkorn-/ Vielkornabrichter 50MA / 50VA;für Korund- und Siliciumcarbidscheiben;Stehende Einkorn-, Mehrkorn- und Vielkornabrichter zum Abrichten aller Korund- und Siliciumcarbidscheiben. Geeignet für stationäre Abrichter. ;Die Tyrolit Ein-, Mehr- und Vielkornabrichter eignen sich zum Abrichten aller Korund- und Siliciumcarbidscheiben. Mehr- und Vielkornabrichter werden häufig für Flach- und Außenrundscheiben verwendet. Große und breite Scheiben erfordern eine höhere Karatzahl, um den Diamantverschleiß zu reduzieren.Einkornabrichter sind nach Diamantgrößen gestaffelt. Mehr- und Vielkornabrichter haben daher einen höheren Karatgehalt.;Zum Abrichten aller Korund- und Siliciumcarbidscheiben;;;;;;;;Geringer Verschleiß;Kurze Abrichtzeit;;;;DPA90;;;;;;;;;;
34173471;38 300x10x76,2 89A800G5AV83 20;1;ST;Materialunabhängig;Präzision Handel;38 EINS. ABGES. SCHLEIFSCHEIBE;9003173127322;;;;68042230;AT;;20;1300;rpm;0,991;0,801;kg;38;;;800;89A 800 G5A V83 /20;D / J x T / U x H;300 / 140 x 10 / 6 x 76,2;300;10;76,2;27738__1_sn54636_front_mdb.jpg;27738__1_dressing_wheel_front_mdb.jpg;;;;;;;Keine Qualitätslinie;20009;Präzisionsschleifmittel;20066;Abricht- und Schärfwerkzeuge;28388;Abricht- und Schärfwerkzeug;27738;Abrichtscheiben rotierend für Diamant- und CBN-Schleifscheiben;Tyrolit Abrichtscheibe 300/140x10/6x76,2 für CBN-/Diamantschleifscheiben A800 V;Abrichtscheibe 300/140x10/6x76,2 für CBN-/Diamantschleifscheiben A800 V;;;;;;Abrichtscheiben rotierend;für Diamant- und CBN-Schleifscheiben;Abrichtscheiben für das rotierende Abrichten von Diamant- und CBN-Schleifscheiben. Geeignet für stationäre Abrichter.;Diese Abrichtscheiben werden zum Abrichten aller Arten von Diamant- und CBN-Schleifscheiben, unabhängig von ihren Bindungssystemen, verwendet. Auch empfindliche Beläge können Sie so mit geringem Schleifdruck abrichten. Bitte beachten Sie, dass galvanisch belegte Scheiben damit nicht abrichtbar sind. Die Siliciumcarbidscheiben sind in den Durchmesser 200 - 250 mm erhältlich.;Zum Abrichten aller Arten von Diamant- und CBN-Schleifscheiben, unabhängig von ihren Bindungssystemen;"89A erzeugt einen schonenderen Abrichtprozess und sorgt dafür, dass die Scheibe nicht nachgeschärft werden muss
";C ist für einen aggressiveren Schleifprozess - Scheibe muss nachgeschärft werden;;;;;;Schonender Abrichtprozess;Geringer Schleifdruck;;;;AKV20;;;;;;;;;;
34174303;C77W 800x4,4x35/25,4 FSHP2-C 7M174;0;ST;Beton;Baufachhandel;C77W 50088AA DIAMANTKREISSAEGE;9003173131572;9009013059686;;;68042100;AT;;63;0;rpm;14,788;14,084;kg;C77W;;;43;20 - 4,4 - 10 X 7 X M174 X 25,4;D x T x H;800 x 4,4 x 35;800;4,4;35;529__c77w_600x4-4x25-4_fshp1-c_tn613293_front_mdb.jpg;529__c77w_600x4-4x25-4_fshp1-c_tn613293_front_mdb.jpg;;;529__c77w_600x4-4x25-4_fshp1-c_tn613293_iso_mdb.jpg;;;;PREMIUM;20011;Diamantwerkzeuge;20114;Fugenschnitt-Sägeblätter;133;Fugenschneider;529;FSH-C Fugenschnittblatt fu?r Altbeton | in TGD® Technologie;Tyrolit FSH-C Fugenschnittblatt TGD® PREMIUM Beton 800x4,4x35;FSH-C Fugenschnittblatt TGD® PREMIUM Beton 800x4,4x35;FSH-C Fugenschnittblatt TGD® PREMIUM 800x4,4x35;FSH-C Fugenschnittblatt 800x4,4x35;FSH-C Fugenschnittblatt;FSH-C Fugenschnittblatt;;FSH-C Fugenschnittblatt;fu?r Altbeton | in TGD® Technologie;"Für Maschinen bis 50 kW und hydraulisch > 50 kW – universell einsetzbar bei weichen bis sehr harten Betonzuschlägen. Lasergeschweißt bis Ø 1 200 mm mit spezieller Segmentform zum Schutz vor Undercutting.

";Maschinen bis 50 kW / hydr. > 50 kW | Universal, weiche bis sehr harte Betonzuschläge. Details: Bis Durchmesser 1 200 mm lasergeschweißt. Spezielle Segmentform mit Schutzfunktion gegen vorzeitigen Verschleiß des Stammblattes in der Verbindungszone (Undercutting-Effekt).;Maschinen bis 50 kW / hydr. > 50 kW;"Universal; weiche bis sehr harte Betonzuschläge";;Maschinen Benzin/Diesel von 25 kW bis > 50 kW;Optimal geeignet für mittelharte bis sehr harten Beton, gut geeignet für weichen Beton;Kurzzahntechnik für einfaches Zustellen und Schneiden ;;"Umfangsgeschwindigkeit für Altbeton mit weichen Zuschlagstoffen und wenig Armierung  40-50 m/s; für Altbeton mit harten Zuschlagsstoffen 35-45 m/s";20 mm Segment in TGD® Technologie für einfaches Zerspanen des Materials für sehr leistungsstarke Maschinen auf harten Materialien ;Ausgezeichnete Schnittleistung dank selbstschärfendem System aus hochwertigen, konzentrierten Diamantkörnern in optimaler Bindung;Höchste Wirtschaftlichkeit und unübertroffene Resultate dank maximaler Schnittigkeit und längster Lebensdauer;Robuste und hochwertige Stahlkerne mit spezieller Hinterlochung sorgen für Stabilität und spürbare Laufruhe;Durchmesserbereich 350 bis 1 200 mm (1 600 mm) lasergeschweißt;DGS30;https://vimeo.com/128994334;PROD;;;;;;;;
34174307;C77W 600x4,4x35/25,4 FSHP2-C 7M174;0;ST;Beton;Baufachhandel;C77W 50088AA DIAMANTKREISSAEGE;9003173131268;9009013059389;;;68042100;AT;;63;0;rpm;8,169;8,007;kg;C77W;;;43;20 - 4,4 - 10 X 7 X M174 X 25,4;D x T x H;600 x 4,4 x 35;600;4,4;35;529__c77w_600x4-4x25-4_fshp1-c_tn613293_front_mdb.jpg;529__c77w_600x4-4x25-4_fshp1-c_tn613293_front_mdb.jpg;;;529__c77w_600x4-4x25-4_fshp1-c_tn613293_iso_mdb.jpg;;;;PREMIUM;20011;Diamantwerkzeuge;20114;Fugenschnitt-Sägeblätter;133;Fugenschneider;529;FSH-C Fugenschnittblatt fu?r Altbeton | in TGD® Technologie;Tyrolit FSH-C Fugenschnittblatt TGD® PREMIUM Beton 600x4,4x35;FSH-C Fugenschnittblatt TGD® PREMIUM Beton 600x4,4x35;FSH-C Fugenschnittblatt TGD® PREMIUM 600x4,4x35;FSH-C Fugenschnittblatt 600x4,4x35;FSH-C Fugenschnittblatt;FSH-C Fugenschnittblatt;;FSH-C Fugenschnittblatt;fu?r Altbeton | in TGD® Technologie;"Für Maschinen bis 50 kW und hydraulisch > 50 kW – universell einsetzbar bei weichen bis sehr harten Betonzuschlägen. Lasergeschweißt bis Ø 1 200 mm mit spezieller Segmentform zum Schutz vor Undercutting.

";Maschinen bis 50 kW / hydr. > 50 kW | Universal, weiche bis sehr harte Betonzuschläge. Details: Bis Durchmesser 1 200 mm lasergeschweißt. Spezielle Segmentform mit Schutzfunktion gegen vorzeitigen Verschleiß des Stammblattes in der Verbindungszone (Undercutting-Effekt).;Maschinen bis 50 kW / hydr. > 50 kW;"Universal; weiche bis sehr harte Betonzuschläge";;Maschinen Benzin/Diesel von 25 kW bis > 50 kW;Optimal geeignet für mittelharte bis sehr harten Beton, gut geeignet für weichen Beton;Kurzzahntechnik für einfaches Zustellen und Schneiden ;;"Umfangsgeschwindigkeit für Altbeton mit weichen Zuschlagstoffen und wenig Armierung  40-50 m/s; für Altbeton mit harten Zuschlagsstoffen 35-45 m/s";20 mm Segment in TGD® Technologie für einfaches Zerspanen des Materials für sehr leistungsstarke Maschinen auf harten Materialien ;Ausgezeichnete Schnittleistung dank selbstschärfendem System aus hochwertigen, konzentrierten Diamantkörnern in optimaler Bindung;Höchste Wirtschaftlichkeit und unübertroffene Resultate dank maximaler Schnittigkeit und längster Lebensdauer;Robuste und hochwertige Stahlkerne mit spezieller Hinterlochung sorgen für Stabilität und spürbare Laufruhe;Durchmesserbereich 350 bis 1 200 mm (1 600 mm) lasergeschweißt;DGS20;https://vimeo.com/128994334;PROD;;;;;;;;
34176633;27C 150x4x22,23 A30Q-BF;10;ST;"Edelstahl;Stahl";"Schleifen;B2C Shop";27 GEKR.SCHLEIFSCHEIBE;9003170043335;9009010037649;;;68042218;TH;X;80;0;rpm;0,16;0,16;kg;27;C;gekröpfte Schleifscheibe;30;A 30 Q- BF;D x U x H;150 x 4 x 22,23;150;4;22,23;403__27_basic_steel_stainless_steel_a30-bf_symbol_front_mdb.jpg;403__27_basic_steel_stainless_steel_a30-bf_symbol_front_mdb.jpg;;;;;;;BASIC;20003;Schleifscheiben;20109;Schruppscheiben;38;Winkelschleifer;403;BASIC 2in1 Schruppscheiben für Stahl und Edelstahl;Tyrolit Schruppscheibe 150x4x22,23 mm A30Q BASIC Stahl/Inox;Schruppscheibe 150x4x22,23 mm A30Q BASIC Stahl/Inox;Tyrolit Schruppscheibe 150x4x22,23 BASIC Stahl/Inox;Tyrolit Schruppscheibe 150x4x22,23 Stahl/Inox;Tyrolit Schruppscheibe 150x4x22,23 mm;Tyrolit Schruppscheibe;150x4x22,23 mm Stahl/Inox;BASIC 2in1 Schruppscheiben;für Stahl und Edelstahl;Universell einsetzbare Schruppscheibe für den Flächen- und Kantenschliff. Geeignet für alle gängigen Winkelschleifer. ;Die BASIC 2in1 Schruppscheibe für den Winkelschleifer ist bestens für schnelle und komfortable Schleifarbeiten geeignet. Was diese Schruppscheibe so einzigartig macht, ist die abgeschrägte und definierte „Comfort Start“-Kante des Werkzeugs. Dem Anwender wird dadurch ein angenehmer Start beim Schleifen ermöglicht und der Arbeitskomfort um ein Vielfaches erhöht. Diese Scheibe ist universell für das Flächen- und Kantenschleifen auf verschiedenen Stahl- und Edelstahlqualitäten einsetzbar und sollte in keinem Werkzeugkasten fehlen.;Für Flächen- und Kantenschleifen auf verschiedenen Stahl- und Edelstahlqualitäten, insbesondere im Pipelinebau und im umfangseitigen Schleifen ;;;4 und 4,3 mm Stärke für umfangseitiges Schleifen ;6 mm Stärke für Schruppschleifen ;8 mm Stärke für Schruppschleifen mit zusätzlicher Lebensdauer;;;Schnelles und komfortables Arbeiten ohne großen Kraftaufwand ;Universell einsetzbar ;Comfort Start sorgt für einen angenehmen Start beim Schleifen und erhöht den Arbeitskomfort;;;ABH30;https://vimeo.com/429515165;PROD;;;;;;;;
34177464;PAD 150 5/16-M8 P TFC21 HARD;1;ST;Materialunabhängig;Coated global;Scheibenzubehör;9003170043427;9009010037755;21011318;31191501;84661038;BG;X;0;10500;rpm;0,15;0,15;kg;PAD;;;0;Tyrolit Fast Change 21 LÖCHER HART;D;150;150;0;0;720__pad_125_m14_p_tfc_hard_mdb.jpg;720__pad_125_m14_p_tfc_hard_mdb.jpg;;;;;;;PREMIUM;22139;Schleifmittel auf Unterlage;20037;Klettscheiben;90;Exzenterschleifer;720;PREMIUM Stützteller für Tyrolit Fast Change (TFC) Scheiben;Tyrolit Stützteller für TFC Klettscheiben 150 21H 5/16-M8 PREMIUM;Stützteller für TFC Klettscheiben 150 21H 5/16-M8 PREMIUM;Tyrolit Stützteller für TFC Klettscheiben 150 21H 5/16-M8;Tyrolit Stützteller für Klettscheiben PREMIUM;Tyrolit Stützteller für Klettscheiben;Tyrolit Stützteller PREMIUM;für TFC Klettscheiben;PREMIUM Stützteller;für Tyrolit Fast Change (TFC) Scheiben;Professionelles Zubehör für die Montage von Tyrolit Fast Change Scheiben. Geeignet für den Exzenterschleifer. ;Mit den PREMIUM Stütztellern für Tyrolit Fast Change (TFC) Scheiben sind Sie für die Arbeiten mit dem Exzenterschleifer bestens gerüstet.  Das speziell entwickelte Design ermöglicht eine hervorragende Staubabsaugung. Für Sie bedeutet dies, dass dieses Zubehör die ideale Unterstützung für Ihre Schleifaugaben darstellt. ;Zur einfachen und schnellen Befestigung der Scheiben am Exzenterschleifer;Passend für alle TFC-Scheiben;;;;;;;Ideale Unterstützung für die Feinbearbeitung und die Vorbereitung der Oberfläche;Stütztellerdesign für hervorragende Staubabsaugung;;;;SSYA5;;;;;;;;;;
